id,alias,name,image_url,is_closed,url,review_count,categories,rating,coordinates,transactions,price,location,phone,display_phone,distance,latitude,longitude,categories_list,coordinates_list
teuwAtlOMQq7pEl1oQtXVg,banh-new-york-3,Banh,https://s3-media1.fl.yelpcdn.com/bphoto/e3-PuHhcbSgVo2iZVWBCsA/o.jpg,False,https://www.yelp.com/biz/banh-new-york-3?adjust_creative=Ew22WtqM03RGdHlepBFF7g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Ew22WtqM03RGdHlepBFF7g,17,"[{'alias': 'vietnamese', 'title': 'Vietnamese'}]",4.5,"{'latitude': 40.80085, 'longitude': -73.96562}",[],,"{'address1': '942 Amsterdam Ave', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10025', 'country': 'US', 'state': 'NY', 'display_address': ['942 Amsterdam Ave', 'New York, NY 10025']}",+19176393151,(917) 639-3151,1027.1384673926595,40.80085,-73.96562,['Vietnamese'],"[40.80085, -73.96562]"
drpQ5_-53Azk3JiGj0Itrg,1927-cafe-bar-popularr-new-york-2,1927 Cafe Bar Popularr,https://s3-media2.fl.yelpcdn.com/bphoto/aCEJMBjFBA0lZX0luFEYiA/o.jpg,False,https://www.yelp.com/biz/1927-cafe-bar-popularr-new-york-2?adjust_creative=Ew22WtqM03RGdHlepBFF7g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Ew22WtqM03RGdHlepBFF7g,10,"[{'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}]",5.0,"{'latitude': 40.7998119435347, 'longitude': -73.9526442065835}","['pickup', 'delivery']",,"{'address1': '17-25 St Nicholas Ave', 'address2': None, 'address3': None, 'city': 'New York', 'zip_code': '10026', 'country': 'US', 'state': 'NY', 'display_address': ['17-25 St Nicholas Ave', 'New York, NY 10026']}",+19174091717,(917) 409-1717,282.4424605873274,40.7998119435347,-73.9526442065835,"['Cafes', 'Coffee & Tea', 'Mediterranean']","[40.7998119435347, -73.9526442065835]"
uwj3FOQ0ucGOxk3vBXaBCg,teranga-harlem-new-york,Teranga Harlem,https://s3-media2.fl.yelpcdn.com/bphoto/hdirer4OT44hO9NmG8V4Zg/o.jpg,False,https://www.yelp.com/biz/teranga-harlem-new-york?adjust_creative=Ew22WtqM03RGdHlepBFF7g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Ew22WtqM03RGdHlepBFF7g,80,"[{'alias': 'african', 'title': 'African'}]",4.5,"{'latitude': 40.796278, 'longitude': -73.949119}","['pickup', 'delivery']",$$,"{'address1': '1280 5th Ave', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10029', 'country': 'US', 'state': 'NY', 'display_address': ['1280 5th Ave', 'New York, NY 10029']}",+16466631935,(646) 663-1935,772.3550020067397,40.796278,-73.949119,['African'],"[40.796278, -73.949119]"
5mOzZ17qU_8ijlP54Q206Q,safari-restaurant-nyc-new-york,Safari Restaurant NYC,https://s3-media1.fl.yelpcdn.com/bphoto/L5VXttqp4JSzuyrCD3_IQw/o.jpg,False,https://www.yelp.com/biz/safari-restaurant-nyc-new-york?adjust_creative=Ew22WtqM03RGdHlepBFF7g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Ew22WtqM03RGdHlepBFF7g,198,"[{'alias': 'halal', 'title': 'Halal'}, {'alias': 'somali', 'title': 'Somali'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",4.5,"{'latitude': 40.80381, 'longitude': -73.9535}","['pickup', 'delivery']",$$,"{'address1': '219 W 116th St', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10026', 'country': 'US', 'state': 'NY', 'display_address': ['219 W 116th St', 'New York, NY 10026']}",+16469644252,(646) 964-4252,179.49182468316755,40.80381,-73.9535,"['Halal', 'Somali', 'Sandwiches']","[40.80381, -73.9535]"
_KxtKB7CIN0z5sd4lZU9Zw,bixi-new-york,Bixi,https://s3-media3.fl.yelpcdn.com/bphoto/_Ma4LUB2XME7o-7D5Qe81Q/o.jpg,False,https://www.yelp.com/biz/bixi-new-york?adjust_creative=Ew22WtqM03RGdHlepBFF7g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Ew22WtqM03RGdHlepBFF7g,4,"[{'alias': 'chicken_wings', 'title': 'Chicken Wings'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'asianfusion', 'title': 'Asian Fusion'}]",4.0,"{'latitude': 40.80478, 'longitude': -73.95488}",[],,"{'address1': '2164 Frederick Douglass Blvd', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10026', 'country': 'US', 'state': 'NY', 'display_address': ['2164 Frederick Douglass Blvd', 'New York, NY 10026']}",+19174090570,(917) 409-0570,302.3918203391572,40.80478,-73.95488,"['Chicken Wings', 'Cocktail Bars', 'Asian Fusion']","[40.80478, -73.95488]"
fF-vC3L41maIXSUQDkbQ1w,le-baobab-restaurants-new-york,Le Baobab Restaurants,https://s3-media2.fl.yelpcdn.com/bphoto/i53ZxI5p9YTnrZf3O97HQw/o.jpg,False,https://www.yelp.com/biz/le-baobab-restaurants-new-york?adjust_creative=Ew22WtqM03RGdHlepBFF7g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Ew22WtqM03RGdHlepBFF7g,74,"[{'alias': 'senegalese', 'title': 'Senegalese'}]",4.0,"{'latitude': 40.80247, 'longitude': -73.95113}","['pickup', 'delivery']",$$,"{'address1': '120 W 116th St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10026', 'country': 'US', 'state': 'NY', 'display_address': ['120 W 116th St', 'New York, NY 10026']}",+12128644700,(212) 864-4700,206.6132685238824,40.80247,-73.95113,['Senegalese'],"[40.80247, -73.95113]"
Z-hDHjP4Eza6BA4G97tzVA,blvd-bistro-new-york,BLVD Bistro,https://s3-media1.fl.yelpcdn.com/bphoto/SRmEfV9JhCcHQdPaACxGtA/o.jpg,False,https://www.yelp.com/biz/blvd-bistro-new-york?adjust_creative=Ew22WtqM03RGdHlepBFF7g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Ew22WtqM03RGdHlepBFF7g,919,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'soulfood', 'title': 'Soul Food'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",4.0,"{'latitude': 40.80438, 'longitude': -73.9558}","['pickup', 'restaurant_reservation', 'delivery']",$$,"{'address1': '2149 Frederick Douglass Blvd', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10026', 'country': 'US', 'state': 'NY', 'display_address': ['2149 Frederick Douglass Blvd', 'New York, NY 10026']}",+12126786200,(212) 678-6200,296.5953709447598,40.80438,-73.9558,"['American (Traditional)', 'Soul Food', 'Breakfast & Brunch']","[40.80438, -73.9558]"
x4_5vkcFKvaxJuZAJRX_Qw,harlem-pizza-co-new-york-6,Harlem Pizza Co,https://s3-media4.fl.yelpcdn.com/bphoto/vTmzwXimEJIc7Zm6QR1A9w/o.jpg,False,https://www.yelp.com/biz/harlem-pizza-co-new-york-6?adjust_creative=Ew22WtqM03RGdHlepBFF7g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Ew22WtqM03RGdHlepBFF7g,197,"[{'alias': 'pizza', 'title': 'Pizza'}]",4.0,"{'latitude': 40.8029069, 'longitude': -73.9510825}","['pickup', 'delivery']",$$,"{'address1': '135 West 116th St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10026', 'country': 'US', 'state': 'NY', 'display_address': ['135 West 116th St', 'New York, NY 10026']}",+12122229889,(212) 222-9889,225.08326065563395,40.8029069,-73.9510825,['Pizza'],"[40.8029069, -73.9510825]"
aYS8PnNfRHeJI-vIR6L9vA,make-my-fish-new-york-2,Make My Fish,https://s3-media2.fl.yelpcdn.com/bphoto/9tIUA7PUUzPL3bcuB9XFTg/o.jpg,False,https://www.yelp.com/biz/make-my-fish-new-york-2?adjust_creative=Ew22WtqM03RGdHlepBFF7g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Ew22WtqM03RGdHlepBFF7g,63,"[{'alias': 'fishnchips', 'title': 'Fish & Chips'}, {'alias': 'desserts', 'title': 'Desserts'}, {'alias': 'seafood', 'title': 'Seafood'}]",4.0,"{'latitude': 40.80234461517338, 'longitude': -73.95110262944782}",['delivery'],$$,"{'address1': '120 W 116th St', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10026', 'country': 'US', 'state': 'NY', 'display_address': ['120 W 116th St', 'New York, NY 10026']}",,,211.29559841177166,40.80234461517338,-73.95110262944782,"['Fish & Chips', 'Desserts', 'Seafood']","[40.80234461517338, -73.95110262944782]"
GoHiAkblJb7mqFEiD8T62g,dig-new-york-14,Dig,https://s3-media2.fl.yelpcdn.com/bphoto/A9foflS6J6162DmqAzhqCg/o.jpg,False,https://www.yelp.com/biz/dig-new-york-14?adjust_creative=Ew22WtqM03RGdHlepBFF7g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Ew22WtqM03RGdHlepBFF7g,330,"[{'alias': 'newamerican', 'title': 'American (New)'}]",4.0,"{'latitude': 40.8055649, 'longitude': -73.9653549}","['pickup', 'delivery']",$$,"{'address1': '2884 Broadway', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10025', 'country': 'US', 'state': 'NY', 'display_address': ['2884 Broadway', 'New York, NY 10025']}",+12127764047,(212) 776-4047,1053.9158979554277,40.8055649,-73.9653549,['American (New)'],"[40.8055649, -73.9653549]"
i9OqZT0dLMPC1TbMtyaIWQ,the-noodle-new-york,The Noodle,https://s3-media2.fl.yelpcdn.com/bphoto/xa9pJuWZOBUhmTkBaYJJXg/o.jpg,False,https://www.yelp.com/biz/the-noodle-new-york?adjust_creative=Ew22WtqM03RGdHlepBFF7g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Ew22WtqM03RGdHlepBFF7g,42,"[{'alias': 'noodles', 'title': 'Noodles'}]",4.5,"{'latitude': 40.81002, 'longitude': -73.94352}","['delivery', 'pickup']","{'address1': '370 Malcolm X Blvd', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10027', 'country': 'US', 'state': 'NY', 'display_address': ['370 Malcolm X Blvd', 'New York, NY 10027']}",+16468500208,(646) 850-0208,863.9572884166175,,40.81002,-73.94352,['Noodles'],"[40.81002, -73.94352]"
UDg_8ZuT2Z17CGxpm1ZOEA,crab-du-jour-xpress-harlem-new-york,Crab Du Jour Xpress - Harlem,https://s3-media2.fl.yelpcdn.com/bphoto/Wg7hlRArtOs-akwrbElFDA/o.jpg,False,https://www.yelp.com/biz/crab-du-jour-xpress-harlem-new-york?adjust_creative=Ew22WtqM03RGdHlepBFF7g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Ew22WtqM03RGdHlepBFF7g,17,"[{'alias': 'seafood', 'title': 'Seafood'}]",4.5,"{'latitude': 40.8108362, 'longitude': -73.9509688}","['pickup', 'delivery']","{'address1': '2349 Frederick Douglass Blvd', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10027', 'country': 'US', 'state': 'NY', 'display_address': ['2349 Frederick Douglass Blvd', 'New York, NY 10027']}",+12122220018,(212) 222-0018,273.5604620191545,,40.8108362,-73.9509688,['Seafood'],"[40.8108362, -73.9509688]"
tsiC3VpO-hZEb98Qk3p-DQ,amy-ruths-new-york,Amy Ruth's,https://s3-media2.fl.yelpcdn.com/bphoto/aX-TMDOSS2vO-0L47FoZ0Q/o.jpg,False,https://www.yelp.com/biz/amy-ruths-new-york?adjust_creative=Ew22WtqM03RGdHlepBFF7g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Ew22WtqM03RGdHlepBFF7g,2655,"[{'alias': 'southern', 'title': 'Southern'}, {'alias': 'soulfood', 'title': 'Soul Food'}]",4.0,"{'latitude': 40.80248, 'longitude': -73.95038}","['delivery', 'pickup']","{'address1': '113 W 116th St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10026', 'country': 'US', 'state': 'NY', 'display_address': ['113 W 116th St', 'New York, NY 10026']}",+12122808779,(212) 280-8779,1147.9124162141813,$$,40.80248,-73.95038,"['Southern', 'Soul Food']","[40.80248, -73.95038]"
UILT56veNs63NASF3dGRKA,fieldtrip-new-york-2,Fieldtrip,https://s3-media2.fl.yelpcdn.com/bphoto/L6EmVNXRYHihL4_OIE813Q/o.jpg,False,https://www.yelp.com/biz/fieldtrip-new-york-2?adjust_creative=Ew22WtqM03RGdHlepBFF7g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Ew22WtqM03RGdHlepBFF7g,125,"[{'alias': 'newamerican', 'title': 'American (New)'}]",4.5,"{'latitude': 40.80165, 'longitude': -73.95029}","['delivery', 'pickup']","{'address1': '109 Malcolm X Blvd', 'address2': None, 'address3': None, 'city': 'New York', 'zip_code': '10026', 'country': 'US', 'state': 'NY', 'display_address': ['109 Malcolm X Blvd', 'New York, NY 10026']}",+19176393919,(917) 639-3919,1239.002063827633,$$,40.80165,-73.95029,['American (New)'],"[40.80165, -73.95029]"
NebgteFykeM1gwiVgPcCHw,the-handpulled-noodle-new-york,The Handpulled Noodle,https://s3-media2.fl.yelpcdn.com/bphoto/zk3hE3qrROv4_UAekmmzlQ/o.jpg,False,https://www.yelp.com/biz/the-handpulled-noodle-new-york?adjust_creative=Ew22WtqM03RGdHlepBFF7g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Ew22WtqM03RGdHlepBFF7g,795,"[{'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'noodles', 'title': 'Noodles'}]",4.0,"{'latitude': 40.828384, 'longitude': -73.948674}","['delivery', 'pickup']","{'address1': '3600 Broadway', 'address2': 'Ste 3', 'address3': '', 'city': 'New York', 'zip_code': '10031', 'country': 'US', 'state': 'NY', 'display_address': ['3600 Broadway', 'Ste 3', 'New York, NY 10031']}",+19172620213,(917) 262-0213,1791.3319396925558,$$,40.828384,-73.948674,"['Chinese', 'Noodles']","[40.828384, -73.948674]"
1uuxUq-QrUYX-Zal9TvFFQ,charm-thai-express-new-york,Charm Thai Express,https://s3-media3.fl.yelpcdn.com/bphoto/hHzsvvkkCKfxQZpOwy2W7A/o.jpg,False,https://www.yelp.com/biz/charm-thai-express-new-york?adjust_creative=Ew22WtqM03RGdHlepBFF7g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Ew22WtqM03RGdHlepBFF7g,77,"[{'alias': 'thai', 'title': 'Thai'}]",4.0,"{'latitude': 40.8139028640919, 'longitude': -73.9561226963997}","['delivery', 'pickup']","{'address1': '1346 Amsterdam Ave', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10027', 'country': 'US', 'state': 'NY', 'display_address': ['1346 Amsterdam Ave', 'New York, NY 10027']}",+16467264548,(646) 726-4548,284.7101803560997,,40.8139028640919,-73.9561226963997,['Thai'],"[40.8139028640919, -73.9561226963997]"
_WXa2M3gz2Mi0ys3s88nDw,la-salle-dumpling-room-new-york,La Salle Dumpling Room,https://s3-media1.fl.yelpcdn.com/bphoto/K1HNgplRtMtDOnQqFmMTZQ/o.jpg,False,https://www.yelp.com/biz/la-salle-dumpling-room-new-york?adjust_creative=Ew22WtqM03RGdHlepBFF7g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Ew22WtqM03RGdHlepBFF7g,261,"[{'alias': 'asianfusion', 'title': 'Asian Fusion'}, {'alias': 'chinese', 'title': 'Chinese'}]",4.0,"{'latitude': 40.81407, 'longitude': -73.959833}","['delivery', 'pickup']","{'address1': '3141 Broadway', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10027', 'country': 'US', 'state': 'NY', 'display_address': ['3141 Broadway', 'New York, NY 10027']}",+12129610300,(212) 961-0300,582.0356751264942,$$,40.81407,-73.959833,"['Asian Fusion', 'Chinese']","[40.81407, -73.959833]"
herb-gOpfjJGeiYWXb2liw,presto-fresh-mexican-new-york,presto fresh mexican,https://s3-media2.fl.yelpcdn.com/bphoto/no2MzMOHYLKAkF7GlllERg/o.jpg,False,https://www.yelp.com/biz/presto-fresh-mexican-new-york?adjust_creative=Ew22WtqM03RGdHlepBFF7g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Ew22WtqM03RGdHlepBFF7g,17,"[{'alias': 'mexican', 'title': 'Mexican'}]",4.0,"{'latitude': 40.81221, 'longitude': -73.95502}","['delivery', 'pickup']","{'address1': '429 W 125th St', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10027', 'country': 'US', 'state': 'NY', 'display_address': ['429 W 125th St', 'New York, NY 10027']}",,,161.22458892704117,,40.81221,-73.95502,['Mexican'],"[40.81221, -73.95502]"
