id,alias,name,image_url,is_closed,url,review_count,categories,rating,coordinates,transactions,price,location,phone,display_phone,distance,latitude,longitude,categories_list,coordinates_list
7lv8jYYurEBFRglhPYALkw,tampopo-ramen-new-york,Tampopo Ramen,https://s3-media1.fl.yelpcdn.com/bphoto/EOoVXDWqNeVouY_hjwOeMg/o.jpg,False,https://www.yelp.com/biz/tampopo-ramen-new-york?adjust_creative=Ew22WtqM03RGdHlepBFF7g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Ew22WtqM03RGdHlepBFF7g,409,"[{'alias': 'ramen', 'title': 'Ramen'}]",4.0,"{'latitude': 40.850719, 'longitude': -73.936309}","['pickup', 'delivery']",$$,"{'address1': '1 Bennett Ave', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10033', 'country': 'US', 'state': 'NY', 'display_address': ['1 Bennett Ave', 'New York, NY 10033']}",+12129230575,(212) 923-0575,1874.907434177144,40.850719,-73.936309,['Ramen'],"[40.850719, -73.936309]"
zQjaTAxYSKpNNj0F4kgjXQ,chicken-ranch-new-york,Chicken Ranch,https://s3-media2.fl.yelpcdn.com/bphoto/2SkyuwSXBidMupQeTEQ0yg/o.jpg,False,https://www.yelp.com/biz/chicken-ranch-new-york?adjust_creative=Ew22WtqM03RGdHlepBFF7g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Ew22WtqM03RGdHlepBFF7g,92,"[{'alias': 'spanish', 'title': 'Spanish'}, {'alias': 'greek', 'title': 'Greek'}, {'alias': 'chickenshop', 'title': 'Chicken Shop'}]",4.5,"{'latitude': 40.84839, 'longitude': -73.9324}","['pickup', 'delivery']",$$,"{'address1': '315 Audubon Ave', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10033', 'country': 'US', 'state': 'NY', 'display_address': ['315 Audubon Ave', 'New York, NY 10033']}",+16469228564,(646) 922-8564,1603.732016747648,40.84839,-73.9324,"['Spanish', 'Greek', 'Chicken Shop']","[40.84839, -73.9324]"
NNvdMOswZuJ0UUtpP1ievw,casa-della-mozzarella-italian-deli-bronx,Casa Della Mozzarella Italian Deli,https://s3-media2.fl.yelpcdn.com/bphoto/c0t2EMrrxCH18vM-X1n82Q/o.jpg,False,https://www.yelp.com/biz/casa-della-mozzarella-italian-deli-bronx?adjust_creative=Ew22WtqM03RGdHlepBFF7g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Ew22WtqM03RGdHlepBFF7g,181,"[{'alias': 'delis', 'title': 'Delis'}, {'alias': 'cheese', 'title': 'Cheese Shops'}]",5.0,"{'latitude': 40.85533, 'longitude': -73.88742}",[],$$,"{'address1': '604 E 187th St', 'address2': '', 'address3': '', 'city': 'Bronx', 'zip_code': '10458', 'country': 'US', 'state': 'NY', 'display_address': ['604 E 187th St', 'Bronx, NY 10458']}",+17183643867,(718) 364-3867,2265.944273349455,40.85533,-73.88742,"['Delis', 'Cheese Shops']","[40.85533, -73.88742]"
59hEst-eXa_psEtiZMLU6A,joes-italian-deli-bronx-3,Joe's Italian Deli,https://s3-media4.fl.yelpcdn.com/bphoto/Ko7VMNsNIeCWn1mGjtD_5Q/o.jpg,False,https://www.yelp.com/biz/joes-italian-deli-bronx-3?adjust_creative=Ew22WtqM03RGdHlepBFF7g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Ew22WtqM03RGdHlepBFF7g,131,"[{'alias': 'delis', 'title': 'Delis'}, {'alias': 'cheese', 'title': 'Cheese Shops'}]",5.0,"{'latitude': 40.8544073, 'longitude': -73.8848751}",['pickup'],$$,"{'address1': '685 E 187th St', 'address2': None, 'address3': '', 'city': 'Bronx', 'zip_code': '10458', 'country': 'US', 'state': 'NY', 'display_address': ['685 E 187th St', 'Bronx, NY 10458']}",+17183677979,(718) 367-7979,2465.3145066220304,40.8544073,-73.8848751,"['Delis', 'Cheese Shops']","[40.8544073, -73.8848751]"
fkJ4Nr8xs3xjgl9T7d6Agw,corner-style-jamaican-and-american-bronx,Corner Style Jamaican & American,https://s3-media1.fl.yelpcdn.com/bphoto/bZPYpyl38fMvFzi7q-3baQ/o.jpg,False,https://www.yelp.com/biz/corner-style-jamaican-and-american-bronx?adjust_creative=Ew22WtqM03RGdHlepBFF7g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Ew22WtqM03RGdHlepBFF7g,44,"[{'alias': 'caribbean', 'title': 'Caribbean'}, {'alias': 'newamerican', 'title': 'American (New)'}]",4.0,"{'latitude': 40.83489, 'longitude': -73.91971}",[],$,"{'address1': '1195 Walton Ave', 'address2': '', 'address3': '', 'city': 'Bronx', 'zip_code': '10452', 'country': 'US', 'state': 'NY', 'display_address': ['1195 Walton Ave', 'Bronx, NY 10452']}",+17184108460,(718) 410-8460,2033.3785833515751,40.83489,-73.91971,"['Caribbean', 'American (New)']","[40.83489, -73.91971]"
J8T-klh2fXf3zmzycgaKMw,best-ny-fish-house-and-crispy-chicken-bronx-2,Best Ny Fish House & Crispy Chicken,https://s3-media4.fl.yelpcdn.com/bphoto/2yc5P8zs7Kl4LjBJoCxejA/o.jpg,False,https://www.yelp.com/biz/best-ny-fish-house-and-crispy-chicken-bronx-2?adjust_creative=Ew22WtqM03RGdHlepBFF7g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Ew22WtqM03RGdHlepBFF7g,12,"[{'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'fishnchips', 'title': 'Fish & Chips'}, {'alias': 'chicken_wings', 'title': 'Chicken Wings'}]",4.0,"{'latitude': 40.8393, 'longitude': -73.91473}","['pickup', 'delivery']",,"{'address1': '155 E 170th St', 'address2': '', 'address3': None, 'city': 'Bronx', 'zip_code': '10452', 'country': 'US', 'state': 'NY', 'display_address': ['155 E 170th St', 'Bronx, NY 10452']}",+13479188677,(347) 918-8677,1475.9549809179198,40.8393,-73.91473,"['Seafood', 'Fish & Chips', 'Chicken Wings']","[40.8393, -73.91473]"
D37laxSajXqhhsaCYo4WSw,taqueria-emilio-new-york,Taqueria Emilio,https://s3-media1.fl.yelpcdn.com/bphoto/tDhB_uz4z2rGHRulvtVhAA/o.jpg,False,https://www.yelp.com/biz/taqueria-emilio-new-york?adjust_creative=Ew22WtqM03RGdHlepBFF7g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Ew22WtqM03RGdHlepBFF7g,70,"[{'alias': 'mexican', 'title': 'Mexican'}]",4.5,"{'latitude': 40.8662220265057, 'longitude': -73.9201356056336}","['pickup', 'delivery']",$,"{'address1': '563 W 207th St', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10034', 'country': 'US', 'state': 'NY', 'display_address': ['563 W 207th St', 'New York, NY 10034']}",+16468761143,(646) 876-1143,1592.4296592969572,40.8662220265057,-73.9201356056336,['Mexican'],"[40.8662220265057, -73.9201356056336]"
3D4DxZAwQvHhfSocMxHsZw,cachapa-cachapa-bronx,Cachapa Cachapa,https://s3-media3.fl.yelpcdn.com/bphoto/5Nss9z8oITZC_1zacU49KA/o.jpg,False,https://www.yelp.com/biz/cachapa-cachapa-bronx?adjust_creative=Ew22WtqM03RGdHlepBFF7g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Ew22WtqM03RGdHlepBFF7g,39,"[{'alias': 'venezuelan', 'title': 'Venezuelan'}, {'alias': 'dominican', 'title': 'Dominican'}]",4.0,"{'latitude': 40.8470732, 'longitude': -73.8972239}","['pickup', 'delivery']",$,"{'address1': '1903 Bathgate Ave', 'address2': None, 'address3': None, 'city': 'Bronx', 'zip_code': '10457', 'country': 'US', 'state': 'NY', 'display_address': ['1903 Bathgate Ave', 'Bronx, NY 10457']}",+13473290673,(347) 329-0673,1551.9527010117963,40.8470732,-73.8972239,"['Venezuelan', 'Dominican']","[40.8470732, -73.8972239]"
HCO0K_4-p8fYxzD-kwFrWA,johnsons-bbq-bronx,Johnson's BBQ,https://s3-media2.fl.yelpcdn.com/bphoto/W5nTWj9DefUYkSkaaMJYjg/o.jpg,False,https://www.yelp.com/biz/johnsons-bbq-bronx?adjust_creative=Ew22WtqM03RGdHlepBFF7g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Ew22WtqM03RGdHlepBFF7g,37,"[{'alias': 'bbq', 'title': 'Barbeque'}, {'alias': 'southern', 'title': 'Southern'}]",4.0,"{'latitude': 40.8223876953125, 'longitude': -73.902717590332}","['pickup', 'delivery']",$$,"{'address1': '790 E 163rd St', 'address2': None, 'address3': '', 'city': 'Bronx', 'zip_code': '10456', 'country': 'US', 'state': 'NY', 'display_address': ['790 E 163rd St', 'Bronx, NY 10456']}",+19144396187,(914) 439-6187,3495.9536547156144,40.8223876953125,-73.902717590332,"['Barbeque', 'Southern']","[40.8223876953125, -73.902717590332]"
NebgteFykeM1gwiVgPcCHw,the-handpulled-noodle-new-york,The Handpulled Noodle,https://s3-media2.fl.yelpcdn.com/bphoto/zk3hE3qrROv4_UAekmmzlQ/o.jpg,False,https://www.yelp.com/biz/the-handpulled-noodle-new-york?adjust_creative=Ew22WtqM03RGdHlepBFF7g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Ew22WtqM03RGdHlepBFF7g,795,"[{'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'noodles', 'title': 'Noodles'}]",4.0,"{'latitude': 40.828384, 'longitude': -73.948674}","['pickup', 'delivery']",$$,"{'address1': '3600 Broadway', 'address2': 'Ste 3', 'address3': '', 'city': 'New York', 'zip_code': '10031', 'country': 'US', 'state': 'NY', 'display_address': ['3600 Broadway', 'Ste 3', 'New York, NY 10031']}",+19172620213,(917) 262-0213,3964.957719630745,40.828384,-73.948674,"['Chinese', 'Noodles']","[40.828384, -73.948674]"
2iqsjuh8Mpm_3p6s-G9zkQ,taqueria-tlaxcalli-bronx-3,Taqueria Tlaxcalli,https://s3-media3.fl.yelpcdn.com/bphoto/zfErzeppZ43-1laa0LAW-g/o.jpg,False,https://www.yelp.com/biz/taqueria-tlaxcalli-bronx-3?adjust_creative=Ew22WtqM03RGdHlepBFF7g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Ew22WtqM03RGdHlepBFF7g,629,"[{'alias': 'mexican', 'title': 'Mexican'}]",4.5,"{'latitude': 40.83624, 'longitude': -73.854962}","['delivery', 'pickup']",$$,"{'address1': '2103 Starling Ave', 'address2': '', 'address3': None, 'city': 'Bronx', 'zip_code': '10462', 'country': 'US', 'state': 'NY', 'display_address': ['2103 Starling Ave', 'Bronx, NY 10462']}",+13478513085,(347) 851-3085,3849.2861283147004,40.83624,-73.854962,['Mexican'],"[40.83624, -73.854962]"
NJoZ9hHepDa5WmcRH2rczA,mikes-deli-arthur-avenue-bronx,Mike's Deli Arthur Avenue,https://s3-media1.fl.yelpcdn.com/bphoto/6Du0s-Tms4TqUVXPChe9Yw/o.jpg,False,https://www.yelp.com/biz/mikes-deli-arthur-avenue-bronx?adjust_creative=Ew22WtqM03RGdHlepBFF7g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Ew22WtqM03RGdHlepBFF7g,234,"[{'alias': 'catering', 'title': 'Caterers'}, {'alias': 'delis', 'title': 'Delis'}, {'alias': 'pastashops', 'title': 'Pasta Shops'}]",4.0,"{'latitude': 40.85416, 'longitude': -73.88817}","['delivery', 'pickup']",$$,"{'address1': '2344 Arthur Ave', 'address2': '', 'address3': '', 'city': 'Bronx', 'zip_code': '10458', 'country': 'US', 'state': 'NY', 'display_address': ['2344 Arthur Ave', 'Bronx, NY 10458']}",+17182955033,(718) 295-5033,1173.8673945036514,40.85416,-73.88817,"['Caterers', 'Delis', 'Pasta Shops']","[40.85416, -73.88817]"
wfdCJaLqVjzhP6UO5BG15w,tinos-delicatessen-bronx,Tino's Delicatessen,https://s3-media2.fl.yelpcdn.com/bphoto/OAPifN3KdISeo1idsm0jVQ/o.jpg,False,https://www.yelp.com/biz/tinos-delicatessen-bronx?adjust_creative=Ew22WtqM03RGdHlepBFF7g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Ew22WtqM03RGdHlepBFF7g,194,"[{'alias': 'delis', 'title': 'Delis'}, {'alias': 'cheese', 'title': 'Cheese Shops'}]",4.0,"{'latitude': 40.855761, 'longitude': -73.887075}","['delivery', 'pickup']",$$,"{'address1': '2410 Arthur Ave', 'address2': '', 'address3': '', 'city': 'Bronx', 'zip_code': '10458', 'country': 'US', 'state': 'NY', 'display_address': ['2410 Arthur Ave', 'Bronx, NY 10458']}",+17187339879,(718) 733-9879,1365.4084081072851,40.855761,-73.887075,"['Delis', 'Cheese Shops']","[40.855761, -73.887075]"
Do-Y5ZJO7NW04kjqgWpHHw,borgattis-ravioli-and-egg-noodles-bronx-2,Borgatti's Ravioli & Egg Noodles,https://s3-media1.fl.yelpcdn.com/bphoto/XylFhn5W-RZkP1w8kiizJg/o.jpg,False,https://www.yelp.com/biz/borgattis-ravioli-and-egg-noodles-bronx-2?adjust_creative=Ew22WtqM03RGdHlepBFF7g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Ew22WtqM03RGdHlepBFF7g,152,"[{'alias': 'gourmet', 'title': 'Specialty Food'}]",5.0,"{'latitude': 40.8550100773573, 'longitude': -73.8865891098976}",[],$,"{'address1': '632 E 187th St', 'address2': None, 'address3': '', 'city': 'Bronx', 'zip_code': '10458', 'country': 'US', 'state': 'NY', 'display_address': ['632 E 187th St', 'Bronx, NY 10458']}",+17183673799,(718) 367-3799,1332.0008409971786,40.8550100773573,-73.8865891098976,['Specialty Food'],"[40.8550100773573, -73.8865891098976]"
hLm1vXfAKuSOgAtBA-vO7w,çka-ka-qëllu-bronx,ÇKA KA QËLLU,https://s3-media2.fl.yelpcdn.com/bphoto/zd9yYzhFx8KHopPTkGJKXg/o.jpg,False,https://www.yelp.com/biz/%C3%A7ka-ka-q%C3%ABllu-bronx?adjust_creative=Ew22WtqM03RGdHlepBFF7g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Ew22WtqM03RGdHlepBFF7g,80,"[{'alias': 'modern_european', 'title': 'Modern European'}]",4.5,"{'latitude': 40.8538017786913, 'longitude': -73.8882422081079}","['delivery', 'pickup']",$$,"{'address1': '2321 Hughes Ave', 'address2': '', 'address3': None, 'city': 'Bronx', 'zip_code': '10458', 'country': 'US', 'state': 'NY', 'display_address': ['2321 Hughes Ave', 'Bronx, NY 10458']}",+17189336194,(718) 933-6194,1143.5393748641206,40.8538017786913,-73.8882422081079,['Modern European'],"[40.8538017786913, -73.8882422081079]"
HaXbpA8etMMiqqFNYoltTg,pugsleys-pizza-bronx,Pugsley's Pizza,https://s3-media4.fl.yelpcdn.com/bphoto/j3l0zJmL0TZxdtyxdP4iSA/o.jpg,False,https://www.yelp.com/biz/pugsleys-pizza-bronx?adjust_creative=Ew22WtqM03RGdHlepBFF7g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Ew22WtqM03RGdHlepBFF7g,150,"[{'alias': 'pizza', 'title': 'Pizza'}]",4.5,"{'latitude': 40.85881, 'longitude': -73.88475}","['delivery', 'pickup']",$,"{'address1': '590 E 191st St', 'address2': '', 'address3': '', 'city': 'Bronx', 'zip_code': '10458', 'country': 'US', 'state': 'NY', 'display_address': ['590 E 191st St', 'Bronx, NY 10458']}",+17183650327,(718) 365-0327,1737.131814596963,40.85881,-73.88475,['Pizza'],"[40.85881, -73.88475]"
vWa8iPUYDGAMSBCqMwJylQ,mangipasta-bronx,MangiPasta,https://s3-media3.fl.yelpcdn.com/bphoto/7_jlmWyWCMqPgU48p3Hkdg/o.jpg,False,https://www.yelp.com/biz/mangipasta-bronx?adjust_creative=Ew22WtqM03RGdHlepBFF7g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Ew22WtqM03RGdHlepBFF7g,99,"[{'alias': 'italian', 'title': 'Italian'}]",4.5,"{'latitude': 40.85527, 'longitude': -73.88731}","['delivery', 'pickup']",$$,"{'address1': '608 E 187th St', 'address2': None, 'address3': '', 'city': 'Bronx', 'zip_code': '10458', 'country': 'US', 'state': 'NY', 'display_address': ['608 E 187th St', 'Bronx, NY 10458']}",+17189330100,(718) 933-0100,1302.260893517855,40.85527,-73.88731,['Italian'],"[40.85527, -73.88731]"
YU7U9NPNMwpmGyt_yrCxpA,the-boogie-down-grind-café-bronx,The Boogie Down Grind Café,https://s3-media3.fl.yelpcdn.com/bphoto/Y4noCu_vyxYimKClhTd9eg/o.jpg,False,https://www.yelp.com/biz/the-boogie-down-grind-caf%C3%A9-bronx?adjust_creative=Ew22WtqM03RGdHlepBFF7g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Ew22WtqM03RGdHlepBFF7g,50,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'cafes', 'title': 'Cafes'}]",4.5,"{'latitude': 40.81858, 'longitude': -73.8888998329639}",[],$,"{'address1': '868 Hunts Point Ave', 'address2': None, 'address3': '', 'city': 'Bronx', 'zip_code': '10474', 'country': 'US', 'state': 'NY', 'display_address': ['868 Hunts Point Ave', 'Bronx, NY 10474']}",+17189868548,(718) 986-8548,3268.0614736537864,40.81858,-73.8888998329639,"['Coffee & Tea', 'Cafes']","[40.81858, -73.8888998329639]"
